#
# The format of the file is the DMR Id followed by the callsign
#
# ID    Call
2341637 G6NCF
2341638 M6HTV
2341639 M0HAQ
2341640 G8PWC
2341641 2E0WKV
2341642 M6TXR
2341643 2E0TSA
2341644 M0MFM
2341645 M0IMP
2341646 2E0EBL
2341647 G5KN
2341648 2E0MHR
2341649 M0DVD
2341650 M0IDR
2341651 G4JRB
2341652 G1MIR
2341653 M0ZCM
2341654 G0BSD
2341655 G7BND
2341656 M0IKM
2341657 G6ANG
2341658 2E0CUB
2341659 G0WCZ
2341660 G0VRK
2341661 G0GJL
2341662 G1JHB
2341663 G8CVF
2341664 2E0JCT
2341665 2E0DRJ
2341666 G7HUP
2341667 M6IGJ
2341668 M6GTT
2341669 M0CNM
2341670 G4FHI
2341671 GB4LGG
2341672 G4YUK
2341673 2E0FQC
2341674 M6CZG
2341675 M0PYU
2341676 M0TXS
2341677 2E0MDV
2341678 G3VSJ
2341679 MB6TV
2341680 G1RZJ
2341681 2E0RTE
2341682 M0TAV
2341683 M1ECC
2341684 2E1FCV
2341685 M6ZBM
2341686 2E0FIQ
2341687 G8MWU
2341688 G4WOD
2341689 G4LQT
2341690 G0WZB
2341691 2E0GJE
2341692 2E0FTR
2341693 M0XXK
2341694 G0AKC
2341695 G1JRD
2341696 2E0FOR
2341697 G0UDZ
2341698 M6FOL
2341699 G7ODT
2341700 G0WYA
2341701 G0SCF
2341702 G4YUV
2341703 G8HKN
2341704 M6GNC
2341705 M0TTS
2341706 G0FXS
2341707 M3CVM
2341708 G0RNE
2341709 G6KOY
2341710 M6DKG
2341711 M6JEJ
2341712 M0SNW
2341713 2E0RJB
2341714 M0MBB
2341715 M1JRC
2341716 2E0STE
2341717 G0SMO
2341718 M6GKF
2341719 M0THJ
2341720 G4ZMM
2341721 M1FFS
2341722 G8DKC
2341723 G0CGD
2341724 M1EFQ
2341725 G0TDY
2341726 2E0BWH
2341727 G7MEG
2341728 2E0LJZ
2341729 2E1BEB
2341730 G0KYX
2341731 G8NYB
2341732 G4MJW
2341733 M6EEZ
2341734 G8NSX
2341735 G1NFO
2341736 G6UIM
2341737 M0HKZ
2341738 M3GHI
2341739 G6TEQ
2341740 M0YMJ
2341741 G1JVY
2341742 G4JAJ
2341743 G7BTA
2341744 M0COG
2341745 G0UKB
2341746 2E0NEC
2341747 2E0RYO
2341748 M0GJH
2341749 G8ZAX
2341750 M6LBI
2341751 G3XLL
2341752 M0KOT
2341753 G6EIJ
2341754 M6FHX
2341755 G1FML
2341756 M0RNI
2341757 G0LXV
2341758 G4OKE
2341759 M6IIG
2341760 2E0CRU
2341761 M0VYN
2341762 2E0FAQ
2341763 G7OKI
2341764 G1PMR
2341765 M6KKO
2341766 M6PZW
2341767 G7NRH
2341768 G7EZH
2341769 M0ENG
2341770 G0BAI
2341771 M1DYP
2341772 G8DIR
2341773 M3MCO
2341774 M0HWK
2341775 2E0CEH
2341776 G3MD
2341777 M1EUX
2341778 M0MAO
2341779 M0FCI
2341780 M6GSH
2341781 G2DBH
2341782 G6ODU
2341783 M5RAG
2341784 M0DSY
2341785 G0FTD
2341786 G1XYG
2341787 M0ZAV
2341788 M6UCY
2341789 G7BPQ
2341790 G7VHG
2341791 M1CJE
2341792 G7SZA
2341793 2E0LKC
2341794 G1CBK
2341795 G1RVE
2341796 M6OLT
2341797 2E1DYL
2341798 2E0JCC
2341799 G6MXR
2341800 2E0KKS
2341801 G7BNS
2341802 G1SLN
2341803 G4AQK
2341804 M6RTG
2341805 M3FLP
2341806 M3TPD
2341807 G4PYW
2341808 2E0JGX
2341809 2E0AVQ
2341810 M6LGK
2341811 G4UPE
2341812 M0VOZ
2341813 2E0FVV
2341814 G7PUW
2341815 G4WOE
2341816 M6TWR
2341817 M0HZB
2341818 2E0MDJ
2341819 G4CLG
2341820 M6EUE
2341821 G7SHW
2341822 M0SSO
2341823 2E0DSQ
2341824 2E0HPI
2341825 G0TKO
2341826 M6GSC
2341827 G7MZY
2341828 G8SEZ
2341829 M6GGU
2341830 G6DKS
2341831 M0XGD
2341832 G0TMP
2341833 G6TSF
2341834 M0XAI
2341835 G4WMH
2341836 2E0EUI
2341837 M0DGZ
2341838 M0RAW
2341839 M6AHH
2341840 M3LSM
2341841 2E0PFF
2341842 M0HSZ
2341843 2E0CMI
2341844 M0IJS
2341845 2E0IHO
2341846 2E0RRF
2341847 G4WQB
2341848 M3ZZF
2341849 M6MKX
2341850 G0OJG
2341851 G1OLE
2341852 M0XSW
2341853 2E1CYS
2341854 2E0DLF
2341855 G0RTD
2341856 G6IFH
2341857 M0AUV
2341858 2E0KIL
2341859 M0MVB
2341860 M6GLE
2341861 M6TBA
2341862 2E0JLC
2341863 G7LMF
2341864 2E0FNQ
2341865 G8XST
2341866 M6WYG
2341867 G0TVJ
2341868 G7FNN
2341869 M1FJB
2341870 G0SCV
2341871 M1BCM
2341872 M0HWP
2341873 M3IAA
2341874 M1EMB
2341875 G6THR
2341876 2E0DMN
2341877 M0JMS
2341878 M0IMA
2341879 G4AEH
2341880 2E0JWJ
2341881 G0NWE
2341882 G0KYB
2341883 M0FOS
2341884 2E0XRA
2341885 2E0DVR
2341886 2E0DUZ
2341887 M0LWT
2341888 M6GVA
2341889 G4YDT
2341890 M0GLF
2341891 2E0XTV
2341892 G3KYG
2341893 M0NVH
2341894 M6LAB
2341895 M3WCA
2341896 M6OVE
2341897 G0WFS
2341898 M0PWW
2341899 M6IVO
2341900 G7OMT
2341901 G3VXF
2341902 G6TRG
2341903 M6SSO
2341904 G3YTT
2341905 M0MMZ
2341906 M0LPF
2341907 G7HIF
2341908 G6UAN
2341909 M0SGS
2341910 M0KVC
2341911 G7OLH
2341912 G4ERQ
2341913 M0ROC
2341914 M0SYG
2341915 G0UEU
2341916 M6GMC
2341917 M6HMS
2341918 M6THF
2341919 M6GVQ
2341920 M0JLY
2341921 G4HGI
2341922 G1PVZ
2341923 M6TLX
2341924 M0CCA
2341925 2E0LTY
2341926 M6PHC
2341927 G0VXY
2341928 G6VGN
2341929 M0MBS
2341930 2E0FOL
2341931 2E0XMT
2341932 G0MPI
2341933 M6BPC
2341934 M6KIG
2341935 M1YAP
2341936 2E0LOW
2341937 G6ABF
2341938 M6IVI
2341939 M3FNM
2341940 G0SLN
2341941 G4NXH
2341942 G8IIZ
2341943 M6TIV
2341944 2E0SXR
2341945 G0VIQ
2341946 G8VZZ
2341947 2E0JSK
2341948 2E0DOZ
2341949 G6AOH
2341950 M6SLX
2341951 G4VUD
2341952 2E1RAF
2341953 M6LHH
2341954 G4DMH
2341955 M6JJG
2341956 M3JQN
2341957 M0SCK
2341958 M0LOM
2341959 G7UHT
2341960 G7BJJ
2341961 2E0OZQ
2341962 2E0LFI
2341963 M3WRL
2341964 M0GNY
2341965 2E0HJB
2341966 M1CRX
2341967 G4SJI
2341968 2E0RCS
2341969 G7MFR
2341970 G8FGK
2341971 G4TJK
2341972 G7HRR
2341973 G0HIJ
2341974 M6NWO
2341976 2E0XKC
2341977 G4YDM
2341978 G3SED
2341979 G1UCP
2341980 GB3YW
2341981 G4GJR
2341982 M5TMG
2341983 G8KJT
2341984 M0ORC
2341985 G1AYP
2341986 G6IXM
2341987 G8GRL
2341988 M3YOB
2341989 M0HBB
2341990 M0UAS
2341991 G4GQS
2341992 G8YLB
2341993 G0XTL
2341994 G3GJW
2341995 2E0PXP
2341996 M6CTI
2341997 2E0CGK
2341998 G7OYX
2341999 M0VST
2342000 GX4ELR
2342001 M6GUU
2342002 M3JLO
2342003 2E0MFO
2342004 G6LQI
2342005 2E0HOF
2342006 M6FLR
2342007 M0YME
2342008 G0UOO
2342009 M6LHF
2342010 M6NGR
2342011 M6LNT
2342013 M0ZAM
2342014 G6WZA
2342015 2E0INF
2342016 G8PWE
2342017 M6RRJ
2342018 2E0NLK
2342019 M0YIK
2342020 G4JVJ
2342021 G1YFF
2342022 M0PYA
2342023 G8MLA
2342024 M6MQE
2342025 2E0FJA
2342026 G7UBF
2342027 M6LVK
2342028 M6NUF
2342029 G0WSC
2342030 2E0AWO
2342031 G6HOQ
2342032 M6ERS
2342033 M0PEB
2342034 M6NPU
2342036 M0AOV
2342037 M0YJT
2351001 G0PRF
2351002 G0PRF
2351003 G7LWT
2351004 G7LWT
2351005 G7LWT
2351006 G3SMU
2351007 G1XCC
2351008 GB7TD
2351009 M0LEV
2351010 M3XCC
2351011 G0LGB
2351012 M0JQK
2351013 G1YPQ
2351014 G1YPQ
2351015 M6TRB
2351016 2E0BIB
2351017 M0HRE
2351018 G1FYS
2351019 G4VZO
2351020 G8NDT
2351021 G8NDT
2351022 G8NDT
2351023 M0JRB
2351024 G6LDP
2351025 2E0AIV
2351026 G0UIQ
2351027 G8SAU
2351028 2E0LSR
2351029 2E0RBQ
2351030 M6TRB
2351031 2E0NCC
2351032 G4RCG
2351033 G0SJB
2351034 G0XBJ
2351035 M0MCI
2351036 M0WEC
2351037 M1ATT
2351038 G6VBJ
2351039 2E0VET
2351040 G6PVF
2351041 G4YLV
2351042 2E0LXA
2351043 G4DPF
2351044 G0SSZ
2351045 G8ZMG
2351046 G6VBJ
2351047 2E0MEB
2351048 G7UFJ
2351049 G8VKQ
2351050 M0HRM
2351051 GB7TD
2351052 2E0VCU
2351053 2E0TRB
2351054 2E0TRB
2351055 G6IGA
2351056 G8TEE
2351057 G1III
2351058 M6BLM
2351059 G6VBJ
2351060 G0OLX
2351061 G0OLX
2351062 M3AWY
2351063 M0TNG
2351064 G8WOY
2351065 M0CFM
2351066 G8SUG
2351067 G6VBJ
2351068 G7OFR
2351069 M6CXI
2351070 2E0SDH
2351071 2E0NKF
2351072 G0ISX
2351073 M0XDJ
2351074 G4WGE
2351075 G4WFR
2351076 G1BVI
2351077 G4OOH
2351078 M0HIR
2351079 M1PRO
2351080 G7PFY
2351081 M3SXO
2351082 G6DBC
2351083 M6DZA
2351084 M6DZA
2351085 G8POK
2351086 G8NZR
2351087 G7TEM
2351088 M0OPG
2351089 M0OPG
2351090 G7TGF
2351091 2E0MBH
2351092 G4YPV
2351093 G4VZO
2351094 G6REG
2351095 G4MOT
2351096 2E0XJT
2351097 M1CMR
2351098 G4OOH
2351099 G4OOH
2351100 G8NXJ
2351101 G4OOH
2351102 G4CLI
2351103 M3WUC
2351104 G1LDC
2351105 G0YNM
2351106 2E0UUC
2351107 2E0SLT
2351108 2E0DDM
2351109 G7CRQ
2351110 G7ELZ
2351111 M1KFM
2351112 G4NHO
2351113 M0WTC
2351114 G0DLP
2351115 G7UZN
2351116 M1SWB
2351117 2E0LAI
2351118 G4ADM
2351119 M6TCY
2351120 G4KWT
2351121 G4MOT
2351122 G0OXZ
2351123 G4NOY
2351124 G1MAW
2351125 M6RJE
2351126 G0CTX
2351127 M0ZPG
2351128 M6RLK
2351129 G6GIY
2351130 M0ZDJ
2351131 2E0JCM
2351132 G4CJZ
2351133 G4CJZ
2351134 M6JKA
2351135 M3AWY
2351136 M6BBT
2351137 G0RAS
2351138 G3WIC
2351139 G8DOR
2351140 G0NSY
2351141 G3CPS
2351142 M0SGL
2351143 G4TUZ
2351144 M1MRB
2351145 G4IQE
2351146 G6ECN
2351147 G3PWJ
2351148 2E0RHM
2351149 M1BPT
2351150 M0JVW
2351151 M0WTC
2351152 G4CCC
2351153 2E0DCZ
2351154 2E0NVK
2351155 M0RPC
2351156 G4VZO
2351157 M1ELR
2351158 2E0UUU
2351159 G5HY
2351160 G4JLU
2351161 M6CPC
2351162 M0IRK
2351163 G1IVG
2351164 G6EDJ
2351165 M0TCH
2351166 M3CJC
2351167 G0RAS
2351168 G8YPK
2351169 M0TVA
2351170 G0LCG
2351171 2E0DXO
2351172 M0GLJ
2351173 M6STZ
2351174 G3ZHB
2351175 G4WRX
2351176 M3CRV
2351177 M1PAC
2351178 M1KFM
2351179 G0CTP
2351180 2E0WLY
2351181 2E0ULH
2351182 G0LUU
2351183 M0DQO
2351184 M0EPX
2351185 G1JCW
2351186 G0PVR
2351187 G0TPT 
2351188 M0NDJ 
2351189 M3NVK
2351190 M0IDM
2351191 G2DD
2351192 G7DDN
2351193 G4HCL
2351194 GB4DMR
2351195 2E0MRE
2351196 G1VGF
2351197 M0YBC
2351198 G0SPH
2351199 2E0LDS
2351200 G6TPG
2351201 G4PGO
2351202 G0WTZ
2351203 G3VVT
2351204 G8ZMG
2351205 G4FDN
2351206 G0AMU
2351207 G8SYD
2351208 G4PAP
2351209 2E0LGZ
2351210 G8SSL
2351211 M1EIV
2351212 G8UEK
2351213 G0MBA
2351214 G7PXK
2351215 G4EML
2351216 G1DVA
2351217 MB6DS
2351218 2E0SAF
2351219 G6KSM
2351220 M0VHG
2351221 M0TMT
2351222 G8PXB
2351223 2E0IPC
2351224 G4VSS
2351225 2E0NVK
2351226 G6LBQ
2351227 G7PAL
2351228 G7NEH
2351229 M5JTS
2351230 G3TRL
2351231 G6ZAC
2351232 G1ILF
2351233 2E0BCI
2351234 2E0GBF
2351235 G8EPR
2351236 G8NRC
2351237 G1JPV
2351238 M1CPD
2351239 G3SDY
2351240 G4UEM
2351241 M3CFI
2351242 G7IEI
2351243 G0UZJ
2351244 M6KDM
2351245 M0HSZ
2351246 G1DVA
2351247 M0GBK
2351248 M6YPK
2351249 M0LCR
2351250 G4KRF
2351251 M3VDH
2351252 M0MPG
2351253 G4WYJ
2351254 G0AFN
2351255 M0MJK
2351256 M1PXB
2351257 G0OQJ
2351258 M6HSB
2351259 M3VND
2351260 2E0SPG
2351261 G0VNV
2351262 M0KSP
2351263 G4RIO
2351264 G4SCY
2351265 G0TVB
2351266 G4MLB
2351267 G5VZ
2351268 G6EXU
2351269 M6PMA
2351270 M3YPO
2351271 G8PUT
2351272 G7FBD
2351273 M6GCG
2351274 G0OMF
2351275 G0RZR
2351276 G8VIQ
2351277 GB7NS
2351278 M3UEO
2351279 G0HWC
2351280 M0HWL
2351281 M3ZBS
2351282 G7GEI
2351283 G4UDU
2351284 G8EFU
2351285 2E0VCU
2351286 G4ANN
2351287 G0ECX
2351288 G8IXA
2351289 G6XTZ
2351290 G4SDR
2351291 G4PGO
2351292 M3ZTV
2351293 2E0RCH
2351294 G4ZRV
2351295 G7ULC
2351296 G1BBT
2351297 M0RAN
2351298 M1EEV
2351299 M3VWP
2351300 2E0ICE
2351301 G0RDI
2351302 G7MVU
2351303 G4MLB
2351304 G4BLH
2351305 2E0HLP
2351306 G0EVW
2351307 G3ZDQ
2351308 M0CRY
2351309 M6GYT
2351310 G0DUB
2351311 M0HBE
2351312 G1XCS
2351313 M1BCB
2351314 2E0HOQ
2351315 G3TZO
2351316 G0BMB
2351317 G0BMB
2351318 2E0FMF
2351319 G0RLF
2351320 G4RVM
2351321 M1NUS
2351322 G4EML
2351323 G6ZAC
2351324 G0RWL
2351325 G7DSG
2351326 G0OKF
2351327 G0GCQ
2351328 2E0TBR
2351329 2E0LPA
2351330 G0JKY
2351331 G6MRI
2351332 2E0MVT
2351333 M1CMN
2351334 G1JKE
2351335 G0JLA
2351336 G4JCP
2351337 G6MXE
2351338 2E0VXI
2351339 M0GBH
2351340 M0GQC
2351341 G0AAY
2351342 2E0FMX
2351343 2E0JBR
2351344 M0ZOL
2351345 M0DWQ
2351346 G1DRA
2351347 G8ZQA
2351348 2E0BHZ 
2351349 G8ASI
2351350 G4EVK
2351351 G4KLX
2351352 G0STR
2351353 G8IAY
2351354 G8ZWN
2351355 G4RIQ
2351356 M6BOY
2351357 M1DRK
2351358 M0JUE
2351359 G8NSS
2351360 M0JUE
2351361 M3SXA
2351362 G8PVJ
2351363 2E1HZY
2351364 G8NSS
2351365 2E0MLA
2351366 M3ZVZ
2351367 G8OXG
2351368 M1IAN
2351369 G6CKK
2351370 G7NEH
2351371 G1MAW
2351372 M0GMQ
2351373 G4FUA
2351374 G0AZS
2351375 2E0HLP
2351376 2E0GTT
2351377 2E0ICE
2351378 G4FUA
2351379 G1ZRN
2351380 2E0ZRL
2351381 G1MAL
2351382 G8PKY
2351383 2E0SSJ 
2351384 M3JCT
2351385 M0UEZ
2351386 M0BDB
2351387 M3OIL
2351388 G1SAO
2351389 G8NGZ
2351390 2E0FDG
2351391 M0BOB
2351392 G0DEC
2351393 G0ECM
2351394 G6OUX
2351395 2E0BKS
2351396 M0GTT
2351397 M3OPW
2351398 G1EFI
2351399 G6DJA
2351400 M0TNY
2351401 G1GRD
2351402 M0COM
2351403 M0TXP
2351404 G1UNL
2351405 M6KVM
2351406 G1KAG
2351407 M0LDI
2351408 G7AES
2351409 G8NXV
2351410 G0WBX
2351411 M0MBV
2351412 G4OTJ
2351413 G0DLL 
2351414 M0DWW
2351415 M6RBY
2351416 G0AFN
2351417 2E0DHT
2351418 G3VBA
2351419 G4PEF
2351420 G0FTR
2351421 G4JKD
2351422 M1BDR
2351423 M0NWT
2351424 G0KKL
2351425 G1UAF
2351426 2E0JNS
2351427 M3WUA
2351428 M6UAS
2351429 2E0UVO
2351430 M0NAS
2351431 M6ALM
2351432 G6XKK
2351433 G0VGS
2351434 G6CXY
2351435 M6SEJ
2351436 2E0DBY
2351437 G4XOF
2351438 M6NAM
2351439 M3DXS
2351440 M0HMB
2351441 G7UMP
2351442 G4GRS
2351443 M6DIH
2351444 G1LKJ
2351445 G4NJI
2351446 M3ZHI
2351447 G3JPJ
2351448 M6CXW
2351449 2E0EMF
2351450 G1JXI
2351451 G4RQI
2351452 2E0FHR
2351453 G7UMP
2351454 G4HDK
2351455 G4WWS
2351456 G4RPF
2351457 M6LSJ
2351458 M6DEX
2351459 G1OCK
2351460 M6WAC
2351461 G4AFS
2351462 G4NHP
2351463 G4AFS
2351464 G8PKY
2351465 G0YLM
2351466 G0AFN
2351467 2E0BRQ
2351468 G8PMQ
2351469 G0BVZ
2351470 G3ZPF
2351471 M3CVW
2351472 2E0STZ
2351473 M3RDZ
2351474 M3TBD
2351475 G4SUH
2351476 M3CJC
2351477 G4VPO
2351478 2E0TUN
2351479 M0AUT
2351480 2E0PGS
2351481 2E0PGS
2351482 M1MCW
2351483 G8ELA
2351484 G0UDX
2351485 M0MBN
2351486 G7ODJ
2351487 2E0UCW
2351488 G7ORK
2351489 G6FGY
2351490 G1YJH
2351491 G6RZA
2351492 M6SHI
2351493 G3GJA
2351494 2E0SAU
2351495 2E0MBQ
2351496 2E0CKJ
2351497 M0CSH
2351498 2E1GTB
2351499 G0LZX
2351500 M0NJJ
2351501 G4SDL
2351502 2E0WBP
2351503 M3XHT
2351504 2E0OPS
2351505 G7GFK
2351506 G1FMH
2351507 G8SJP
2351508 M0MOL
2351509 M0CEC
2351510 M0DKR
2351511 2E0KME
2351512 G0DNI
2351513 G1MXO
2351514 M6LZX
2351515 G1JLB
2351516 G4TNT
2351517 M1JCB
2351518 2E0DDR
2351519 M0MJU
2351520 G4NMD
2351521 M6CVP
2351522 M6BEV
2351523 2E0GIG
2351524 G7GCF
2351525 G6ISB
2351526 M0EXM
2351527 G0GFY
2351528 M6TNW
2351529 G7NDL
2351530 M6DHV
2351531 2E0DAT
2351532 M6BEV
2351533 M0BXR
2351534 M0HOY
2351535 M3YNO
2351536 M0LTN
2351537 G8TZL
2351538 G7MNP
2351539 M6MOJ
2351540 G8PKY
2351541 M3OZZ
2351542 G7FBD
2351543 M6LFA
2351544 2E0KBL
2351545 G0UKP
2351546 2E0CUU
2351547 M3PAU
2351548 G2BAR
2351549 G3ZXX
2351550 G0OID
2351551 G8CYV
2351552 G6FPC
2351553 G4KUQ
2351554 2E0OOP
2351555 G4JCG
2351556 G7LWN
2351557 M0VPG
2351558 2E0CRS
2351559 G4OJI
2351560 M0MAS
2351561 M6KMW
2351562 M0KSP
2351563 M0VCE
2351564 G6LIQ
2351565 G1FUA
2351566 M6FUA
2351567 MB6ISP
2351568 G7ITD
2351569 G0DWV
2351570 G1NHW
2351571 2E0VVQ
2351572 G0MIT
2351573 M0PIW
2351574 M3RZG
2351575 M0WOW
2351576 M0ASU
2351577 M0GAV
2351578 GB2RN
2351579 M6JKA
2351580 G4TZA
2351581 M1ETL
2351582 G7MHL
2351583 M6HSB
2351584 G8ASI
2351585 G2IF
2351586 M0SKY
2351587 2E0JJX
2351588 M0OTA
2351589 G3AGW
2351590 G3XTC
2351591 M0VPT
2351592 2E0SLE
2351593 2E0MUA
2351594 G0FOZ
2351595 G4SEQ
2351596 G8SAR
2351597 G1NXI
2351598 M6OKH
2351599 G8XZD
2351600 M6AOC
2351601 G0DIY
2351602 G4WNC
2351603 M0MNG
2351604 M1BFX
2351605 G3VPF
2351606 G7IRU
2351607 2E0SCM
2351608 G0GWC
2351609 G1JWG
2351610 M1AKH
2351611 M0RYZ
2351612 2E0EVP
2351613 M3HZW
2351614 M3OHN
2351615 G4WLC
2351616 M3HVN
2351617 2E0TBR
2351618 G8WWD
2351619 G4JDO
2351620 G7MLL
2351621 G8YPK
2351622 G7TYO
2351623 G0VAJ
2351624 G0VAJ
2351625 M6MYT
2351626 M3DNA
2351627 M0AUG
2351628 G7IIF
2351629 GB7SH
2351630 M3YEU
2351631 M6EPR
2351632 G1VGF
2351633 M3LOX
2351634 2E0TNG
2351635 G7UFI
2351636 M6BZY
2351637 G7JSE
2351638 G1RSK
2351639 G7WIZ
2351640 M6DWA
2351641 2E0GXT
2351642 G6LVS
2351643 G0GGT
2351644 M0LGL
2351645 G0JKJ
2351646 G4JBE
2351647 G8VIQ
2351648 G7RAE
2351649 2E0UCW
2351650 M0AQC
2351651 2E0RMT
2351652 G8YUQ
2351653 M6DWW
2351654 G1VPP
2351655 2E0RKA
2351656 2E0BWF
2351657 G7RUX
2351658 M0UXO
2351659 G4PGW
2351660 G0FAJ
2351661 G7IIF
2351662 G0MQI
2351663 2E1BLD
2351664 G1ZGZ
2351665 M6SDM
2351666 G1ZGZ
2351667 M0PLO
2351668 M0PME
2351669 M6EWE
2351670 M0XVT
2351671 M0ZAH
2351672 M6RPJ
2351673 M6CVA
2351674 G7JBZ
2351675 M0HQW
2351676 2E0HFT
2351677 2E0DVX
2351678 M3WLX
2351679 M3SXA
2351680 M6NPL
2351681 M0JGX
2351682 G0URK
2351683 G4GRS
2351684 M0TWS
2351685 M0ADS
2351686 G0NIS
2351687 G3TZM
2351688 2E0KZM
2351689 G7BQY
2351690 M3BVQ
2351691 2E0VTL
2351692 2E0GFB
2351693 G6WHI
2351694 M0JCS
2351695 G0RNU
2351696 M6GLL
2351697 G7JYY
2351698 2E0FLY
2351699 M3PPU
2351700 M6EZM
2351701 G4JRD
2351702 M6VZO
2351703 2E0PKU
2351704 G6BQC
2351705 G0WFV
2351706 M0IUK
2351707 G0HXX
2351708 M0SAY
2351709 G8TIC
2351710 G7TXU
2351711 G8TPX
2351712 G7DKY
2351713 2E1GUA
2351714 M1EHI
2351715 G4ENS
2351716 G3XUX
2351717 2E0SLK
2351718 2E0JFM
2351719 G0VZY
2351720 M6ETU
2351721 M6MHG
2351722 G4SDM
2351723 G4JDO
2351724 G7JYQ
2351725 G8PMU
2351726 G4EFT
2351727 G7EKW
2351728 G7MZS
2351729 G1RVK
2351730 M0IRQ
2351731 G0OXZ
2351732 M0WTH
2351733 G4CDY
2351734 2E0ULA
2351735 G8KVU
2351736 G7EPL
2351737 G0RBD
2351738 M0DDD
2351739 G0DJA
2351740 G8GKC
2351741 G8NZO
2351742 G4SDL
2351743 G7ICH
2351744 G6IBI
2351745 2E0UCW
2351746 G6FGY
2351747 G0MEK
2351748 G4DBS
2351749 2E1HVN
2351750 G0IIF
2351751 G0ELO
2351752 G8KNF
2351753 G7JUR
2351754 G6ANN
2351755 2E0LRK
2351756 G8YMM
2351757 G3VEH
2351758 G8CME
2351759 M3GKX
2351760 G8CJZ
2351761 G1HSO
2351762 G8PCB
2351763 G6APJ
2351764 G4NMD
2351765 M0XAN
2351766 G6OSR
2351767 G6KAE
2351768 G0YNM
2351769 2E0SQK
2351770 G6RIK
2351771 G6ZPR
2351772 G4HYG
2351773 M1ERS
2351774 G7VZX
2351775 G8SDU
2351776 G8HIK
2351777 G0UWB
2351778 2E0YPK
2351779 G6CRV
2351780 G4IHZ
2351781 G0MHZ
2351782 G3YGL
2351783 M3PYB
2351784 M0PRJ
2351785 M3HVU
2351786 M0XMM
2351787 M0PSX
2351788 M0MEW
2351789 G4NZG
2351790 G1FKM
2351791 G0FEO
2351792 G0CTO
2351793 M6EZK
2351794 G3TXA
2351795 G8YQN
2351796 G1GIL
2351797 M3ZCP
2351798 M6BVC
2351799 2E1ICK
2351800 M6LDZ
2351801 G1MSD
2351802 M6HLM
2351803 G3WIS
2351804 M0MWS
2351805 G8PEF
2351806 G4JLG
2351807 2E0MKM
2351808 M6EXT
2351809 2E0JCM
2351810 M1LSD
2351811 2E1VAR
2351812 G6GVI
2351813 G0IUE
2351814 M0STO
2351815 2E0NNX
2351816 2E0DXO
2351817 M1MCW
2351818 G4VXE
2351819 M1NIZ
2351820 G3PHA
2351821 2E0DJU
2351822 G3YSW
2351823 2E0KAJ
2351824 G4CCC
2351825 G0WRE
2351826 G8UGZ
2351827 2E0ILO
2351828 G4PGW
2351829 G7ERX
2351830 M6EDB
2351831 G4MOF
2351832 G7RPG
2351833 2E0MLD
2351834 M5EAY
2351835 G0VBR
2351836 M0AUY
2351837 M1TES
2351838 M0LJL
2351839 M0RPQ
2351840 M0NKR
2351841 M6LSJ
2351842 G4TSN
2351843 M0DNP
2351844 M0ACD
2351845 G7UWR
2351846 2E0EAZ
2351847 G0OOT
2351848 M0HRR
2351849 G5FM
2351850 M6HJM
2351851 G1XNS
2351852 M3OCF
2351853 M0NRT
2351854 M0WTH
2351855 G8EEY
2351856 M0GOB
2351857 2E0XJS
2351858 M0KWY
2351859 G4PMZ
2351860 M0YFT
2351861 G7VQV
2351862 M0SKM
2351863 G8FRC
2351864 M0MST
2351865 G0WOY
2351866 M6NTR
2351867 G0LCG
2351868 2E0LMB
2351869 G8CJZ
2351870 G7WHK
2351871 G4ZJL
2351872 M6WAD
2351873 2E0SQK
2351874 G0BVV
2351875 G6HIV
2351876 2E0FVL
2351877 G6AOS
2351878 G7UWA
2351879 G3ZXX
2351880 G4SXT
2351881 G4MEM
2351882 G1WXC
2351883 G4GUN
2351884 G7USP
2351885 G8BQH
2351886 G7NZR
2351887 M0PFX
2351888 M0DQW
2351889 M6PBY
2351890 G8URB
2351891 M0TTF
2351892 G4PEO
2351893 G8JGF
2351894 M3XIM
2351895 MB6ISC
2351896 G4VFT
2351897 M0ZPU
2351898 M3YYL
2351899 M6JMZ
2351900 2E0YNT
2351901 2E0SHY
2351902 2E0WZD
2351903 M0RCK
2351904 G8MXE
2351905 G6ZTZ
2351906 2E0VJO
2351907 G1IMS
2351908 G8NWS
2351909 M6MAL
2351910 2E0VTM
2351911 M0VTM
2351912 2E0DHT
2351913 G6AKG
2351914 G1LEV
2351915 2E0SGG
2351916 M6NHP
2351917 M6XTD
2351918 2E0JCW
2351919 2E0RAM
2351920 M6LUX
2351921 M0TLS
2351922 2E0HTC
2351923 G8FGD
2351924 M1BSM
2351925 G4OGL
2351926 G4KFK
2351927 M0SKS
2351928 2E0KSG
2351929 M6KSG
2351930 M6SDG
2351931 G4IQE
2351932 M6BEY
2351933 G4MOM
2351934 2E0ILO
2351935 G6MKZ
2351936 2E0RKO
2351937 M6LFF
2351938 M0IDD
2351939 2E0TCZ
2351940 G8HJT
2351941 M1MPB
2351942 G4ERV
2351943 M0HIQ
2351944 M1AHS
2351945 M6DII
2351946 G7GMN
2351947 G0WDA
2351948 G7RVH
2351949 2E1CIR
2351950 2E1DWM
2351951 M6WTM
2351952 M6TFI
2351953 M0RYZ
2351954 G4FKI
2351955 G7EPR
2351956 M0PFX
2351957 G1HFY
2351958 G1ZSE
2351959 M1BMR
2351960 G1OFL
2351961 G7JKK
